planet;position;mass
sun;POINTZ(0.01252361668679432 -0.008457511317192818 -0.008457511317192818);39.47841760435743
jupiter;POINTZ(-2.741131189821391 4.4886197534928325 4.4886197534928325);0.03769367487038949
saturn;POINTZ(-8.991628058176731 2.6407508884995643 2.6407508884995643);0.011286326131968767
uranus;POINTZ(-7.348318995711468 17.286422596051075 17.286422596051075);0.0017237240570597112
neptune;POINTZ(26.16960542448552 14.335079105412163 14.335079105412163);0.0020336868699246304
sun;POINTZ(0.01254919381093601 -0.008439692534482951 -0.008439692534482951);39.47841760435743
jupiter;POINTZ(-2.7649622077663603 4.475543761195617 4.475543761195617);0.03769367487038949
saturn;POINTZ(-8.998474825732927 2.6212178506006194 2.6212178506006194);0.011286326131968767
uranus;POINTZ(-7.3616005314085005 17.280179284918276 17.280179284918276);0.0017237240570597112
neptune;POINTZ(26.164050394496233 14.34522955640524 14.34522955640524);0.0020336868699246304
sun;POINTZ(0.012574687329050194 -0.008421754441635598 -0.008421754441635598);39.47841760435743
jupiter;POINTZ(-2.7887185342794663 4.462347139880173 4.462347139880173);0.03769367487038949
saturn;POINTZ(-9.005278569628535 2.6016723083579967 2.6016723083579967);0.011286326131968767
uranus;POINTZ(-7.374877676764744 17.273925671539896 17.273925671539896);0.0017237240570597112
neptune;POINTZ(26.158491476159508 14.355377874272614 14.355377874272614);0.0020336868699246304
sun;POINTZ(0.01260009668078123 -0.008403697495071073 -0.008403697495071073);39.47841760435743
jupiter;POINTZ(-2.812399588147123 4.449030338210361 4.449030338210361);0.03769367487038949
saturn;POINTZ(-9.012039272326334 2.5821143596882545 2.5821143596882545);0.011286326131968767
uranus;POINTZ(-7.388150423508099 17.267661758765268 17.267661758765268);0.0017237240570597112
neptune;POINTZ(26.152928670305744 14.365524057505906 14.365524057505906);0.0020336868699246304
sun;POINTZ(0.012625421308579236 -0.008385522153545953 -0.008385522153545953);39.47841760435743
jupiter;POINTZ(-2.836004791025785 4.435593807298175 4.435593807298175);0.03769367487038949
saturn;POINTZ(-9.018756916518031 2.5625441025025855 2.5625441025025855);0.011286326131968767
uranus;POINTZ(-7.401418763367902 17.261387549451115 17.261387549451115);0.0017237240570597112
neptune;POINTZ(26.147361977765915 14.375668104597066 14.375668104597066);0.0020336868699246304
sun;POINTZ(0.012650660657705752 -0.008367228878134424 -0.008367228878134424);39.47841760435743
jupiter;POINTZ(-2.8595335674479245 4.422038000684371 4.422038000684371);0.03769367487038949
saturn;POINTZ(-9.02543148512403 2.542961634706242 2.542961634706242);0.011286326131968767
uranus;POINTZ(-7.414682688074932 17.25510304646155 17.25510304646155);0.0017237240570597112
neptune;POINTZ(26.14179139937156 14.385810014038372 14.385810014038372);0.0020336868699246304
sun;POINTZ(0.012675814176239244 -0.008348818132209656 -0.008348818132209656);39.47841760435743
jupiter;POINTZ(-2.8829853448278833 4.408363374319146 4.408363374319146);0.03769367487038949
saturn;POINTZ(-9.03206296129319 2.5233670541979625 2.5233670541979625);0.011286326131968767
uranus;POINTZ(-7.427942189361415 17.248808252668066 17.248808252668066);0.0017237240570597112
neptune;POINTZ(26.136216935954796 14.39594978432243 14.39594978432243);0.0020336868699246304
sun;POINTZ(0.012700881315080504 -0.008330290381425246 -0.008330290381425246);39.47841760435743
jupiter;POINTZ(-2.9063595534675883 4.394570386542858 4.394570386542858);0.03769367487038949
saturn;POINTZ(-9.038651328402603 2.5037604588694005 2.5037604588694005);0.011286326131968767
uranus;POINTZ(-7.441197258961026 17.242503170949554 17.242503170949554);0.0017237240570597112
neptune;POINTZ(26.13063858834831 14.406087413942183 14.406087413942183);0.0020336868699246304
sun;POINTZ(0.01272586152795792 -0.008311646093696695 -0.008311646093696695);39.47841760435743
jupiter;POINTZ(-2.9296556265621447 4.380659498066808 4.380659498066808);0.03769367487038949
saturn;POINTZ(-9.04519657005734 2.484141946604554 2.484141946604554);0.011286326131968767
uranus;POINTZ(-7.4544478886088905 17.23618780419228 17.23618780419228);0.0017237240570597112
neptune;POINTZ(26.125056357385372 14.4162229013909 14.4162229013909);0.0020336868699246304
sun;POINTZ(0.012750754271432626 -0.008292885739182937 -0.008292885739182937);39.47841760435743
jupiter;POINTZ(-2.952873000205299 4.366631171954055 4.366631171954055);0.03769367487038949
saturn;POINTZ(-9.051698670090234 2.464511615279196 2.464511615279196);0.011286326131968767
uranus;POINTZ(-7.467694070041594 17.229862155289904 17.229862155289904);0.0017237240570597112
neptune;POINTZ(26.11947024389981 14.426356245162179 14.426356245162179);0.0020336868699246304
sun;POINTZ(0.012775559004903524 -0.008274009790267909 -0.008274009790267909);39.47841760435743
jupiter;POINTZ(-2.9760111133947778 4.352485873600296 4.352485873600296);0.03769367487038949
saturn;POINTZ(-9.058157612561619 2.4448695627603074 2.4448695627603074);0.011286326131968767
uranus;POINTZ(-7.480935794997179 17.223526227143466 17.223526227143466);0.0017237240570597112
neptune;POINTZ(26.113880248726026 14.436487443749954 14.436487443749954);0.0020336868699246304
sun;POINTZ(0.012800275190612203 -0.008255018721542183 -0.008255018721542183);39.47841760435743
jupiter;POINTZ(-2.9990694080374998 4.338224070714783 4.338224070714783);0.03769367487038949
saturn;POINTZ(-9.064573381759102 2.4252158869055105 2.4252158869055105);0.011286326131968767
uranus;POINTZ(-7.494173055215154 17.21718002266139 17.21718002266139);0.0017237240570597112
neptune;POINTZ(26.10828637269901 14.446616495648488 14.446616495648488);0.0020336868699246304
sun;POINTZ(0.01282490229364772 -0.00823591300978463 -0.00823591300978463);39.47841760435743
jupiter;POINTZ(-3.022047328954667 4.323846233301303 4.323846233301303);0.03769367487038949
saturn;POINTZ(-9.07094596219732 2.4055506855625035 2.4055506855625035);0.011286326131968767
uranus;POINTZ(-7.507405842436494 17.21082354475948 17.21082354475948);0.0017237240570597112
neptune;POINTZ(26.102688616654305 14.456743399352378 14.456743399352378);0.0020336868699246304
sun;POINTZ(0.01284943978195128 -0.008216693133944153 -0.008216693133944153);39.47841760435743
jupiter;POINTZ(-3.044944323886732 4.3093528336392035 4.3093528336392035);0.03769367487038949
saturn;POINTZ(-9.077275338617689 2.3858740565684973 2.3858740565684973);0.011286326131968767
uranus;POINTZ(-7.520634148403646 17.20445679636093 17.20445679636093);0.0017237240570597112
neptune;POINTZ(26.097086981428042 14.466868153356552 14.466868153356552);0.0020336868699246304
sun;POINTZ(0.01287388712632079 -0.008197359575121453 -0.008197359575121453);39.47841760435743
jupiter;POINTZ(-3.0677598434982416 4.294744346264468 4.294744346264468);0.03769367487038949
saturn;POINTZ(-9.083561495988167 2.3661860977496527 2.3661860977496527);0.011286326131968767
uranus;POINTZ(-7.533857964860531 17.198079780396302 17.198079780396302);0.0017237240570597112
neptune;POINTZ(26.091481467856916 14.476990756156273 14.476990756156273);0.0020336868699246304
sun;POINTZ(0.012898243800415295 -0.008177912816550859 -0.008177912816550859);39.47841760435743
jupiter;POINTZ(-3.090493341382563 4.280021247950854 4.280021247950854);0.03769367487038949
saturn;POINTZ(-9.089804419503004 2.3464869069205196 2.3464869069205196);0.011286326131968767
uranus;POINTZ(-7.547077283552549 17.191692499803548 17.191692499803548);0.0017237240570597112
neptune;POINTZ(26.085872076778195 14.487111206247134 14.487111206247134);0.0020336868699246304
sun;POINTZ(0.012922509280759317 -0.0081583533435822 -0.0081583533435822);39.47841760435743
jupiter;POINTZ(-3.113144274066492 4.265184017691074 4.265184017691074);0.03769367487038949
saturn;POINTZ(-9.096004094582492 2.3267765818834776 2.3267765818834776);0.011286326131968767
uranus;POINTZ(-7.560292096226584 17.185294957527987 17.185294957527987);0.0017237240570597112
neptune;POINTZ(26.080258809029722 14.497229502125064 14.497229502125064);0.0020336868699246304
sun;POINTZ(0.01294668304674706 -0.008138681643662736 -0.008138681643662736);39.47841760435743
jupiter;POINTZ(-3.1357121010147373 4.25023313667804 4.25023313667804);0.03769367487038949
saturn;POINTZ(-9.102160506872721 2.307055220428177 2.307055220428177);0.011286326131968767
uranus;POINTZ(-7.573502394631003 17.178887156522322 17.178887156522322);0.0017237240570597112
neptune;POINTZ(26.074641665449914 14.507345642286328 14.507345642286328);0.0020336868699246304
sun;POINTZ(0.012970764580646514 -0.008118898206319145 -0.008118898206319145);39.47841760435743
jupiter;POINTZ(-3.158196284634295 4.235169088286158 4.235169088286158);0.03769367487038949
saturn;POINTZ(-9.108273642245324 2.2873229203309817 2.2873229203309817);0.011286326131968767
uranus;POINTZ(-7.586708170515666 17.172469099746632 17.172469099746632);0.0017237240570597112
neptune;POINTZ(26.069020646877757 14.51745962522752 14.51745962522752);0.0020336868699246304
sun;POINTZ(0.012994753367603447 -0.008099003523139548 -0.008099003523139548);39.47841760435743
jupiter;POINTZ(-3.1805962902787015 4.219992358052675 4.219992358052675);0.03769367487038949
saturn;POINTZ(-9.114343486797226 2.267579779354414 2.267579779354414);0.011286326131968767
uranus;POINTZ(-7.599909415631926 17.166040790168363 17.166040790168363);0.0017237240570597112
neptune;POINTZ(26.06339575415281 14.527571449445574 14.527571449445574);0.0020336868699246304
sun;POINTZ(0.013018648895645286 -0.008078998087755602 -0.008078998087755602);39.47841760435743
jupiter;POINTZ(-3.2029115862521755 4.20470343365909 4.20470343365909);0.03769367487038949
saturn;POINTZ(-9.120370026850395 2.247825895246599 2.247825895246599);0.011286326131968767
uranus;POINTZ(-7.613106121732631 17.159602230762335 17.159602230762335);0.0017237240570597112
neptune;POINTZ(26.05776698811521 14.537681113437758 14.537681113437758);0.0020336868699246304
sun;POINTZ(0.013042450655684889 -0.008058882395824647 -0.008058882395824647);39.47841760435743
jupiter;POINTZ(-3.2251416438136435 4.189302804912617 4.189302804912617);0.03769367487038949
saturn;POINTZ(-9.126353248951581 2.228061365740713 2.228061365740713);0.011286326131968767
uranus;POINTZ(-7.626298280572135 17.15315342451074 17.15315342451074);0.0017237240570597112
neptune;POINTZ(26.05213434960565 14.547788615701673 14.547788615701673);0.0020336868699246304
sun;POINTZ(0.013066158141524207 -0.0080386569450119 -0.0080386569450119);39.47841760435743
jupiter;POINTZ(-3.247285937180655 4.173790963727703 4.173790963727703);0.03769367487038949
saturn;POINTZ(-9.132293139872067 2.2082862885544317 2.2082862885544317);0.011286326131968767
uranus;POINTZ(-7.639485883906293 17.14669437440314 17.14669437440314);0.0017237240570597112
neptune;POINTZ(26.04649783946542 14.557893954735258 14.557893954735258);0.0020336868699246304
sun;POINTZ(0.013089770849857848 -0.00801832223497271 -0.00801832223497271);39.47841760435743
jupiter;POINTZ(-3.2693439435331855 4.158168404107607 4.158168404107607);0.03769367487038949
saturn;POINTZ(-9.138189686607406 2.188500761389377 2.188500761389377);0.011286326131968767
uranus;POINTZ(-7.652668923492471 17.14022508343646 17.14022508343646);0.0017237240570597112
neptune;POINTZ(26.04085745853636 14.567997129036788 14.567997129036788);0.0020336868699246304
sun;POINTZ(0.013113288280276521 -0.00799787876733486 -0.00799787876733486);39.47841760435743
jupiter;POINTZ(-3.2913151430173273 4.142435622126035 4.142435622126035);0.03769367487038949
saturn;POINTZ(-9.14404287637717 2.168704881930572 2.168704881930572);0.011286326131968767
uranus;POINTZ(-7.6658473910895495 17.13374555461499 17.13374555461499);0.0017237240570597112
neptune;POINTZ(26.035213207660895 14.578098137104877 14.578098137104877);0.0020336868699246304
sun;POINTZ(0.013136709935270392 -0.007977327045680944 -0.007977327045680944);39.47841760435743
jupiter;POINTZ(-3.3131990187488753 4.126593115908837 4.126593115908837);0.03769367487038949
saturn;POINTZ(-9.149852696624684 2.14889874784589 2.14889874784589);0.011286326131968767
uranus;POINTZ(-7.679021278457923 17.12725579095039 17.12725579095039);0.0017237240570597112
neptune;POINTZ(26.029565087682016 14.588196977438473 14.588196977438473);0.0020336868699246304
sun;POINTZ(0.013160035320232319 -0.007956667575530782 -0.007956667575530782);39.47841760435743
jupiter;POINTZ(-3.3349950568168 4.110641385615757 4.110641385615757);0.03769367487038949
saturn;POINTZ(-9.155619135016769 2.129082456785509 2.129082456785509);0.011286326131968767
uranus;POINTZ(-7.692190577359509 17.120755795461672 17.120755795461672);0.0017237240570597112
neptune;POINTZ(26.02391309944329 14.598293648536863 14.598293648536863);0.0020336868699246304
sun;POINTZ(0.013183263943460996 -0.007935900864323895 -0.007935900864323895);39.47841760435743
jupiter;POINTZ(-3.356702746286617 4.094580933422248 4.094580933422248);0.03769367487038949
saturn;POINTZ(-9.161342179443478 2.1092561063813657 2.1092561063813657);0.011286326131968767
uranus;POINTZ(-7.7053552795577485 17.114245571175218 17.114245571175218);0.0017237240570597112
neptune;POINTZ(26.018257243788856 14.608388148899671 14.608388148899671);0.0020336868699246304
sun;POINTZ(0.013206395316163997 -0.007915027421402052 -0.007915027421402052);39.47841760435743
jupiter;POINTZ(-3.3783215792036483 4.078412263501341 4.078412263501341);0.03769367487038949
saturn;POINTZ(-9.167021818017837 2.0894197942466137 2.0894197942466137);0.011286326131968767
uranus;POINTZ(-7.718515376817613 17.10772512112476 17.10772512112476);0.0017237240570597112
neptune;POINTZ(26.012597521563425 14.61848047702686 14.61848047702686);0.0020336868699246304
sun;POINTZ(0.013229428952460712 -0.007894047757991856 -0.007894047757991856);39.47841760435743
jupiter;POINTZ(-3.3998510505961805 4.062135882005584 4.062135882005584);0.03769367487038949
saturn;POINTZ(-9.172658039075575 2.069573617975079 2.069573617975079);0.011286326131968767
uranus;POINTZ(-7.731670860905605 17.101194448351386 17.101194448351386);0.0017237240570597112
neptune;POINTZ(26.006933933612277 14.628570631418732 14.628570631418732);0.0020336868699246304
sun;POINTZ(0.013252364369385186 -0.0078729623871874 -0.0078729623871874);39.47841760435743
jupiter;POINTZ(-3.421290658478518 4.045752297049028 4.045752297049028);0.03769367487038949
saturn;POINTZ(-9.178250831174863 2.049717675140719 2.049717675140719);0.011286326131968767
uranus;POINTZ(-7.744821723589765 17.09465355590354 17.09465355590354);0.0017237240570597112
neptune;POINTZ(26.00126648078127 14.638658610575925 14.638658610575925);0.0020336868699246304
sun;POINTZ(0.013275201086888863 -0.007851771823932976 -0.007851771823932976);39.47841760435743
jupiter;POINTZ(-3.4426399038539333 4.0292620186892885 4.0292620186892885);0.03769367487038949
saturn;POINTZ(-9.183800183096047 2.0298520632970827 2.0298520632970827);0.011286326131968767
uranus;POINTZ(-7.757967956639674 17.08810244683702 17.08810244683702);0.0017237240570597112
neptune;POINTZ(25.995595163916825 14.648744412999422 14.648744412999422);0.0020336868699246304
sun;POINTZ(0.013297938627843224 -0.007830476585005849 -0.007830476585005849);39.47841760435743
jupiter;POINTZ(-3.4638982907175175 4.012665558909656 4.012665558909656);0.03769367487038949
saturn;POINTZ(-9.189306083841377 2.009976879976772 2.009976879976772);0.011286326131968767
uranus;POINTZ(-7.771109551826458 17.08154112421497 17.08154112421497);0.0017237240570597112
neptune;POINTZ(25.98991998386595 14.65882803719054 14.65882803719054);0.0020336868699246304
sun;POINTZ(0.013320576518042346 -0.007809077188999083 -0.007809077188999083);39.47841760435743
jupiter;POINTZ(-3.485065326058928 3.995963431601276 3.995963431601276);0.03769367487038949
saturn;POINTZ(-9.194768522634742 1.9900922226909037 1.9900922226909037);0.011286326131968767
uranus;POINTZ(-7.7842465009227935 17.074969591107877 17.074969591107877);0.0017237240570597112
neptune;POINTZ(25.98424094147621 14.668909481650939 14.668909481650939);0.0020336868699246304
sun;POINTZ(0.013343114286205342 -0.007787574156304434 -0.007787574156304434);39.47841760435743
jupiter;POINTZ(-3.506140519865039 3.979156152545391 3.979156152545391);0.03769367487038949
saturn;POINTZ(-9.2001874889214 1.9701981889285751 1.9701981889285751);0.011286326131968767
uranus;POINTZ(-7.797378795702908 17.06838785059358 17.06838785059358);0.0017237240570597112
neptune;POINTZ(25.978558037595747 14.678988744882618 14.678988744882618);0.0020336868699246304
sun;POINTZ(0.013365551463978732 -0.0077659680090952955 -0.0077659680090952955);39.47841760435743
jupiter;POINTZ(-3.5271233851224917 3.9622442393956385 3.9622442393956385);0.03769367487038949
saturn;POINTZ(-9.205562972367707 1.950294876156327 1.950294876156327);0.011286326131968767
uranus;POINTZ(-7.810506427942588 17.061795905757258 17.061795905757258);0.0017237240570597112
neptune;POINTZ(25.97287127307328 14.68906582538792 14.68906582538792);0.0020336868699246304
sun;POINTZ(0.013387887585938696 -0.007744259271309713 -0.007744259271309713);39.47841760435743
jupiter;POINTZ(-3.548013437820148 3.94522821166042 3.94522821166042);0.03769367487038949
saturn;POINTZ(-9.210894962860836 1.9303823818176116 1.9303823818176116);0.011286326131968767
uranus;POINTZ(-7.823629389419182 17.055193759691427 17.055193759691427);0.0017237240570597112
neptune;POINTZ(25.9671806487581 14.699140721669524 14.699140721669524);0.0020336868699246304
sun;POINTZ(0.013410122189593256 -0.007722448468633451 -0.007722448468633451);39.47841760435743
jupiter;POINTZ(-3.5688101969514503 3.9281085906853277 3.9281085906853277);0.03769367487038949
saturn;POINTZ(-9.216183450508519 1.9104608033322594 1.9104608033322594);0.011286326131968767
uranus;POINTZ(-7.836747671911602 17.048581415495946 17.048581415495946);0.0017237240570597112
neptune;POINTZ(25.96148616550006 14.709213432230456 14.709213432230456);0.0020336868699246304
sun;POINTZ(0.013432254815384355 -0.007700536128483127 -0.007700536128483127);39.47841760435743
jupiter;POINTZ(-3.5895131845166794 3.9108858996356375 3.9108858996356375);0.03769367487038949
saturn;POINTZ(-9.22142842563876 1.890530238095949 1.890530238095949);0.011286326131968767
uranus;POINTZ(-7.849861267200333 17.04195887627801 17.04195887627801);0.0017237240570597112
neptune;POINTZ(25.955787824149592 14.71928395557408 14.71928395557408);0.0020336868699246304
sun;POINTZ(0.013454285006689845 -0.007678522779989402 -0.007678522779989402);39.47841760435743
jupiter;POINTZ(-3.6101219255251276 3.8935606634788646 3.8935606634788646);0.03769367487038949
saturn;POINTZ(-9.226629878799564 1.8705907834796767 1.8705907834796767);0.011286326131968767
uranus;POINTZ(-7.862970167067433 17.035326145152137 17.035326145152137);0.0017237240570597112
neptune;POINTZ(25.950085625557705 14.729352290204103 14.729352290204103);0.0020336868699246304
sun;POINTZ(0.013476212309825398 -0.0076564089539802385 -0.0076564089539802385);39.47841760435743
jupiter;POINTZ(-3.630635947997171 3.876133408967384 3.876133408967384);0.03769367487038949
saturn;POINTZ(-9.231787800758664 1.8506425368292285 1.8506425368292285);0.011286326131968767
uranus;POINTZ(-7.876074363296539 17.02868322524019 17.02868322524019);0.0017237240570597112
neptune;POINTZ(25.944379570575972 14.739418434624575 14.739418434624575);0.0020336868699246304
sun;POINTZ(0.013498036274046311 -0.007634195182964214 -0.007634195182964214);39.47841760435743
jupiter;POINTZ(-3.651054782966254 3.858604664621113 3.858604664621113);0.03769367487038949
saturn;POINTZ(-9.236902182503238 1.830685595464653 1.830685595464653);0.011286326131968767
uranus;POINTZ(-7.889173847672871 17.022030119671346 17.022030119671346);0.0017237240570597112
neptune;POINTZ(25.93866966005654 14.74948238733989 14.74948238733989);0.0020336868699246304
sun;POINTZ(0.013519756451549242 -0.007611882001113901 -0.007611882001113901);39.47841760435743
jupiter;POINTZ(-3.671377964480781 3.8409749607102626 3.8409749607102626);0.03769367487038949
saturn;POINTZ(-9.241973015239633 1.8107200566797352 1.8107200566797352);0.011286326131968767
uranus;POINTZ(-7.902268611983238 17.015366831582117 17.015366831582117);0.0017237240570597112
neptune;POINTZ(25.932955894852128 14.759544146854786 14.759544146854786);0.0020336868699246304
sun;POINTZ(0.013541372397473843 -0.007589469944249307 -0.007589469944249307);39.47841760435743
jupiter;POINTZ(-3.6916050296059204 3.82324482923815 3.82324482923815);0.03769367487038949
saturn;POINTZ(-9.247000290393085 1.790746017741472 1.790746017741472);0.011286326131968767
uranus;POINTZ(-7.9153586480160385 17.008693364116333 17.008693364116333);0.0017237240570597112
neptune;POINTZ(25.92723827581603 14.76960371167434 14.76960371167434);0.0020336868699246304
sun;POINTZ(0.013562883669904326 -0.0075669595498213775 -0.0075669595498213775);39.47841760435743
jupiter;POINTZ(-3.711735518425316 3.805414803924078 3.805414803924078);0.03769367487038949
saturn;POINTZ(-9.25198399960744 1.7707635758895488 1.7707635758895488);0.011286326131968767
uranus;POINTZ(-7.928443947561268 17.002009720425143 17.002009720425143);0.0017237240570597112
neptune;POINTZ(25.921516803802113 14.77966108030398 14.77966108030398);0.0020336868699246304
sun;POINTZ(0.013584289829870925 -0.007544351356895564 -0.007544351356895564);39.47841760435743
jupiter;POINTZ(-3.7317689740427147 3.787485420186279 3.787485420186279);0.03769367487038949
saturn;POINTZ(-9.256924134744866 1.7507728283358177 1.7507728283358177);0.011286326131968767
uranus;POINTZ(-7.941524502410524 16.995315903667016 16.995315903667016);0.0017237240570597112
neptune;POINTZ(25.915791479664808 14.789716251249471 14.789716251249471);0.0020336868699246304
sun;POINTZ(0.01360559044135129 -0.00752164590613545 -0.00752164590613545);39.47841760435743
jupiter;POINTZ(-3.7517049425835043 3.7694572151249255 3.7694572151249255);0.03769367487038949
saturn;POINTZ(-9.26182068788558 1.7307738722637767 1.7307738722637767);0.011286326131968767
uranus;POINTZ(-7.954600304357008 16.988611917007738 16.988611917007738);0.0017237240570597112
neptune;POINTZ(25.910062304259124 14.799769223016929 14.799769223016929);0.0020336868699246304
sun;POINTZ(0.013626785071271793 -0.007498843739786447 -0.007498843739786447);39.47841760435743
jupiter;POINTZ(-3.7715429731961683 3.7513307275052066 3.7513307275052066);0.03769367487038949
saturn;POINTZ(-9.26667365132756 1.7107668048280493 1.7107668048280493);0.011286326131968767
uranus;POINTZ(-7.967671345195533 16.9818977636204 16.9818977636204);0.0017237240570597112
neptune;POINTZ(25.904329278440645 14.80981999411281 14.80981999411281);0.0020336868699246304
sun;POINTZ(0.013647873289508757 -0.007475945401659547 -0.007475945401659547);39.47841760435743
jupiter;POINTZ(-3.791282618053653 3.7331064977404678 3.7331064977404678);0.03769367487038949
saturn;POINTZ(-9.271483017586256 1.6907517231538676 1.6907517231538676);0.011286326131968767
uranus;POINTZ(-7.980737616722524 16.975173446685403 16.975173446685403);0.0017237240570597112
neptune;POINTZ(25.898592403065518 14.819868563043922 14.819868563043922);0.0020336868699246304
sun;POINTZ(0.013668854668889594 -0.007452951437115143 -0.007452951437115143);39.47841760435743
jupiter;POINTZ(-3.8109234323546533 3.7147850678754213 3.7147850678754213);0.03769367487038949
saturn;POINTZ(-9.276248779394313 1.6707287243365536 1.6707287243365536);0.011286326131968767
uranus;POINTZ(-7.993799110736028 16.96843896939046 16.96843896939046);0.0017237240570597112
neptune;POINTZ(25.89285167899047 14.829914928317413 14.829914928317413);0.0020336868699246304
sun;POINTZ(0.013689728785193879 -0.007429862393046912 -0.007429862393046912);39.47841760435743
jupiter;POINTZ(-3.830464974324815 3.696366981569419 3.696366981569419);0.03769367487038949
saturn;POINTZ(-9.28097092970128 1.650697905441005 1.650697905441005);0.011286326131968767
uranus;POINTZ(-8.006855819035712 16.96169433493058 16.96169433493058);0.0017237240570597112
neptune;POINTZ(25.887107107072797 14.839959088440779 14.839959088440779);0.0020336868699246304
sun;POINTZ(0.01371049521715433 -0.007406678817865761 -0.007406678817865761);39.47841760435743
jupiter;POINTZ(-3.8499068052178553 3.677852784079793 3.677852784079793);0.03769367487038949
saturn;POINTZ(-9.28564946167332 1.630659363501179 1.630659363501179);0.011286326131968767
uranus;POINTZ(-8.019907733422874 16.95493954650808 16.95493954650808);0.0017237240570597112
neptune;POINTZ(25.881358688170366 14.850001041921862 14.850001041921862);0.0020336868699246304
sun;POINTZ(0.01373115354645773 -0.007383401261483841 -0.007383401261483841);39.47841760435743
jupiter;POINTZ(-3.869248489316602 3.6592430222452657 3.6592430222452657);0.03769367487038949
saturn;POINTZ(-9.29028436869293 1.6106131955195804 1.6106131955195804);0.011286326131968767
uranus;POINTZ(-8.032954845700445 16.948174607332565 16.948174607332565);0.0017237240570597112
neptune;POINTZ(25.875606423141615 14.860040787268852 14.860040787268852);0.0020336868699246304
sun;POINTZ(0.013751703357745747 -0.007360030275298617 -0.007360030275298617);39.47841760435743
jupiter;POINTZ(-3.8884895939339548 3.6405382444694214 3.6405382444694214);0.03769367487038949
saturn;POINTZ(-9.294875644358646 1.5905594984667486 1.5905594984667486);0.011286326131968767
uranus;POINTZ(-8.045997147672994 16.94139952062094 16.94139952062094);0.0017237240570597112
neptune;POINTZ(25.86985031284556 14.870078322990286 14.870078322990286);0.0020336868699246304
sun;POINTZ(0.013772144238615709 -0.007336566412177013 -0.007336566412177013);39.47841760435743
jupiter;POINTZ(-3.907629689413766 3.6217390007042503 3.6217390007042503);0.03769367487038949
saturn;POINTZ(-9.299423282484751 1.5704983692807468 1.5704983692807468);0.011286326131968767
uranus;POINTZ(-8.05903463114673 16.934614289597402 16.934614289597402);0.0017237240570597112
neptune;POINTZ(25.864090358141784 14.88011364759505 14.88011364759505);0.0020336868699246304
sun;POINTZ(0.013792475779621274 -0.007313010226439611 -0.007313010226439611);39.47841760435743
jupiter;POINTZ(-3.926668349131645 3.602845842433755 3.602845842433755);0.03769367487038949
saturn;POINTZ(-9.303927277100993 1.5504299048666526 1.5504299048666526);0.011286326131968767
uranus;POINTZ(-8.072067287929514 16.927818917493433 16.927818917493433);0.0017237240570597112
neptune;POINTZ(25.85832655989044 14.890146759592373 14.890146759592373);0.0020336868699246304
sun;POINTZ(0.01381269757427305 -0.007289362273844922 -0.007289362273844922);39.47841760435743
jupiter;POINTZ(-3.945605149495686 3.5838593226576285 3.5838593226576285);0.03769367487038949
saturn;POINTZ(-9.308387622452285 1.5303542020960492 1.5303542020960492);0.011286326131968767
uranus;POINTZ(-8.085095109830855 16.921013407547804 16.921013407547804);0.0017237240570597112
neptune;POINTZ(25.85255891895226 14.900177657491836 14.900177657491836);0.0020336868699246304
sun;POINTZ(0.013832809219039132 -0.007265623111573719 -0.007265623111573719);39.47841760435743
jupiter;POINTZ(-3.964439669947118 3.5647799958749955 3.5647799958749955);0.03769367487038949
saturn;POINTZ(-9.312804312998418 1.5102713578065188 1.5102713578065188);0.011286326131968767
uranus;POINTZ(-8.09811808866192 16.914197763006566 16.914197763006566);0.0017237240570597112
neptune;POINTZ(25.84678743618854 14.910206339803372 14.910206339803372);0.0020336868699246304
sun;POINTZ(0.013852810313345568 -0.007241793298213434 -0.007241793298213434);39.47841760435743
jupiter;POINTZ(-3.983171492960882 3.545608418068224 3.545608418068224);0.03769367487038949
saturn;POINTZ(-9.317177343413766 1.4901814688011357 1.4901814688011357);0.011286326131968767
uranus;POINTZ(-8.11113621623554 16.90737198712305 16.90737198712305);0.0017237240570597112
neptune;POINTZ(25.84101211246115 14.920232805037255 14.920232805037255);0.0020336868699246304
sun;POINTZ(0.013872700459576757 -0.007217873393742621 -0.007217873393742621);39.47841760435743
jupiter;POINTZ(-4.001800204046136 3.5263451466868045 3.5263451466868045);0.03769367487038949
saturn;POINTZ(-9.32150670858699 1.4700846318479621 1.4700846318479621);0.011286326131968767
uranus;POINTZ(-8.12414948436621 16.90053608315786 16.90053608315786);0.0017237240570597112
neptune;POINTZ(25.83523294863254 14.930257051704114 14.930257051704114);0.0020336868699246304
sun;POINTZ(0.013892479263075772 -0.0071938639595154836 -0.0071938639595154836);39.47841760435743
jupiter;POINTZ(-4.020325391746683 3.506990740631294 3.506990740631294);0.03769367487038949
saturn;POINTZ(-9.325792403620746 1.4499809436795446 1.4499809436795446);0.011286326131968767
uranus;POINTZ(-8.137157884870101 16.89369005437888 16.89369005437888);0.0017237240570597112
neptune;POINTZ(25.82944994556572 14.940279078314926 14.940279078314926);0.0020336868699246304
sun;POINTZ(0.013912146332144625 -0.007169765558246468 -0.007169765558246468);39.47841760435743
jupiter;POINTZ(-4.0387466476413305 3.4875457602373316 3.4875457602373316);0.03769367487038949
saturn;POINTZ(-9.330034423831389 1.4298705009924113 1.4298705009924113);0.011286326131968767
